corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index
cheese,Cheese-MA_PC,MAPC,342,PC,631.965,632.355,elle m'a dit,le mal-être de PC : sa prof de yoga,g,3.0
cheese,Cheese-MA_PC,MAPC,343,PC,632.645,634.54,hein ouais elle m'a dit qu'en gros en,le mal-être de PC : sa prof de yoga,g,4.0
cheese,Cheese-MA_PC,MAPC,344,PC,634.81,637.98,en situation d'anxiété ou de stress un peu euh trop élevé euh,le mal-être de PC : sa prof de yoga,g,5.0
cheese,Cheese-MA_PC,MAPC,345,PC,638.32,639.4,j'ai tendance à faire de l'apnée,le mal-être de PC : sa prof de yoga,g,6.0
cheese,Cheese-MA_PC,MAPC,346,MA,639.785,640.02,mh,le mal-être de PC : sa prof de yoga,f,7.0
cheese,Cheese-MA_PC,MAPC,347,PC,640.40998,641.5,et du coup en fait à,le mal-être de PC : sa prof de yoga,g,8.0
cheese,Cheese-MA_PC,MAPC,348,PC,641.96442,644.47,ça contracte le plexus et du coup je suis complètement dé,le mal-être de PC : sa prof de yoga,g,9.0
cheese,Cheese-MA_PC,MAPC,349,MA,642.95,643.38,mh mh,le mal-être de PC : sa prof de yoga,f,10.0
cheese,Cheese-MA_PC,MAPC,350,PC,644.825,645.395,déséquilibrée,le mal-être de PC : sa prof de yoga,g,11.0
cheese,Cheese-MA_PC,MAPC,351,MA,645.27,645.97,ah moi c'est pareil,le mal-être de PC : sa prof de yoga,f,12.0
cheese,Cheese-MA_PC,MAPC,352,MA,646.59,648.78845,moi c'est pareil comme je suis de nature anxieuse quoi,le mal-être de PC : sa prof de yoga,f,13.0
cheese,Cheese-MA_PC,MAPC,353,MA,649.09455,651.08,je suis tout contracté je suis tout dur je suis tout,,,0.0
cheese,Cheese-MA_PC,MAPC,354,PC,650.285,651.42998,viens au yoga avec moi,transition,,0.0
cheese,Cheese-MA_PC,MAPC,355,MA,652.65674,654.40154,non mais attends au yoga je vais être ridicule,transition,,1.0
cheese,Cheese-MA_PC,MAPC,356,PC,654.69686,655.025,mais non,transition,,2.0
cheese,Cheese-MA_PC,MAPC,357,PC,655.795,656.54505,ou alors faut aller chez l'os,invitation au yoga,g,0.0
cheese,Cheese-MA_PC,MAPC,358,MA,656.31,656.89456,faut être souple,invitation au yoga,f,1.0
cheese,Cheese-MA_PC,MAPC,359,PC,657.88,659.705,non pas forcément oh tu verrais sa fille,invitation au yoga,g,2.0
cheese,Cheese-MA_PC,MAPC,360,MA,659.33,663.92,attends tu m'as tu m'as sorti des des figures là laisse tomber quoi j'en fais pas la moitié moi,invitation au yoga,f,3.0
cheese,Cheese-MA_PC,MAPC,361,PC,660.185,660.65,non non attends,invitation au yoga,g,4.0
cheese,Cheese-MA_PC,MAPC,362,PC,662.195,662.56,ah =t= attends,invitation au yoga,g,5.0
cheese,Cheese-MA_PC,MAPC,363,PC,663.04408,667.215,parce que du coup sa parce que du coup moi je fais du yoga avec elle et enfin avec cette dame,invitation au yoga,g,6.0
cheese,Cheese-MA_PC,MAPC,364,PC,667.91498,671.45371,et en fait c'est la mère d'une copine donc de violette tu vois mais du coup violette,invitation au yoga,g,7.0
cheese,Cheese-MA_PC,MAPC,365,MA,670.4,670.61,mh,invitation au yoga,f,8.0
cheese,Cheese-MA_PC,MAPC,366,PC,671.59,674.01379,pour le coup elle est pas souple pour deux sous mais quand je dis pas souple,invitation au yoga,g,9.0
cheese,Cheese-MA_PC,MAPC,367,PC,674.675,675.905,elle te fait des actions des fois,invitation au yoga,g,10.0
cheese,Cheese-MA_PC,MAPC,368,PC,676.13,677.495,des actions c'est tellement drôle,invitation au yoga,g,11.0
cheese,Cheese-MA_PC,MAPC,369,PC,677.865,678.365,et elle a,invitation au yoga,g,12.0
cheese,Cheese-MA_PC,MAPC,370,PC,678.87,680.425,là par exemple ben quand on a fait le corbeau,invitation au yoga,g,13.0
cheese,Cheese-MA_PC,MAPC,371,PC,681.145,683.02,elle c'était ridicule,invitation au yoga,g,14.0
cheese,Cheese-MA_PC,MAPC,372,PC,683.35,684.615,mais on était mort de rire,invitation au yoga,g,15.0
cheese,Cheese-MA_PC,MAPC,373,PC,684.965,685.355,mais vraiment,invitation au yoga,g,16.0
cheese,Cheese-MA_PC,MAPC,374,PC,685.91998,687.18,elle est elle est mauvaise quoi,invitation au yoga,g,17.0
cheese,Cheese-MA_PC,MAPC,375,PC,687.47,691.655,et du coup sa mère la pauvre comme c'est sa fille elle a envie de l'aider et et de la faire avancer tu vois,invitation au yoga,g,18.0
cheese,Cheese-MA_PC,MAPC,376,MA,690.47,690.92,mh mh,invitation au yoga,f,19.0
cheese,Cheese-MA_PC,MAPC,377,MA,691.485,691.725,mh,invitation au yoga,f,20.0
cheese,Cheese-MA_PC,MAPC,378,PC,692.17,692.97,et mais c'est,invitation au yoga,g,21.0
cheese,Cheese-MA_PC,MAPC,379,PC,693.235,694.055,la pauvre c'est trop drôle,invitation au yoga,g,22.0
cheese,Cheese-MA_PC,MAPC,380,PC,694.675,696.23712,mais du coup coralie est pas venue parce qu'elle est malade,invitation au yoga,g,23.0
cheese,Cheese-MA_PC,MAPC,381,PC,697.05,700.74255,et du coup euh elle a juste une angine tu vois moi j'ai dit à violette ouais laissez-la venir et tout,invitation au yoga,g,24.0
cheese,Cheese-MA_PC,MAPC,382,PC,701.27,701.86,et genre elle voulait pas,invitation au yoga,g,25.0
cheese,Cheese-MA_PC,MAPC,383,PC,703.0922,705.62,du coup coralie elle était pas bien genre ouais je comprends pas pourquoi elle m'a,invitation au yoga,g,26.0
cheese,Cheese-MA_PC,MAPC,384,PC,707.38411,708.47,c'était un peu la merde,invitation au yoga,g,27.0
cheese,Cheese-MA_PC,MAPC,385,PC,708.98,710.845,du coup moi fatiguée comme j'étais j'étais pas bien,invitation au yoga,g,28.0
cheese,Cheese-MA_PC,MAPC,386,PC,711.60448,712.43,j'arrive à la maison,invitation au yoga,g,29.0
cheese,Cheese-MA_PC,MAPC,387,PC,713.155,713.54,laura,invitation au yoga,g,30.0
cheese,Cheese-MA_PC,MAPC,388,PC,714.12,714.415,donc je,invitation au yoga,g,31.0
cheese,Cheese-MA_PC,MAPC,389,PC,714.59,717.07872,ah les sushis je t'ai pas raconté les sushis,transition,,0.0
cheese,Cheese-MA_PC,MAPC,390,MA,717.14,718.14,donc parce que tu as été ouais,transition,,1.0
cheese,Cheese-MA_PC,MAPC,391,PC,718.26,719.79,c'était parfait,transition,,2.0
cheese,Cheese-MA_PC,MAPC,392,PC,720.21,721.51,quand je dis parfait c'est parfait,les sushis,g,0.0
cheese,Cheese-MA_PC,MAPC,393,PC,721.89,722.97,je les ai engloutis,les sushis,g,1.0
cheese,Cheese-MA_PC,MAPC,394,MA,724.38,724.94,et tu m'étonnes,les sushis,f,2.0
cheese,Cheese-MA_PC,MAPC,395,PC,725.715,726.6496,en plus et enfin,les sushis,g,3.0
cheese,Cheese-MA_PC,MAPC,396,PC,727.165,733.005,du coup ah du coup maintenant tu le sauras si un jour tu veux commander ils prennent tu peux recommander et ils te livrent et avec la cbcébé,les sushis,g,4.0
cheese,Cheese-MA_PC,MAPC,397,PC,734.095,735.5,tu peux payer en carte bleue quand ils te li,les sushis,g,5.0
cheese,Cheese-MA_PC,MAPC,398,MA,734.44,735.035,ah c'est cool ça,les sushis,f,6.0
cheese,Cheese-MA_PC,MAPC,399,MA,735.26715,735.76874,c'était quoi,les sushis,f,7.0
cheese,Cheese-MA_PC,MAPC,400,PC,736.71,737.48075,euh merde,les sushis,g,8.0
cheese,Cheese-MA_PC,MAPC,401,PC,737.645,738.425,euh mh,les sushis,g,9.0
cheese,Cheese-MA_PC,MAPC,402,MA,740.255,741.055,un truc sur marseille quoi,les sushis,f,10.0
cheese,Cheese-MA_PC,MAPC,403,PC,740.735,743.51,le rose non le c' c'est une chaîne connue là,les sushis,g,11.0
cheese,Cheese-MA_PC,MAPC,404,MA,743.27,744.65,ouais ouais ah nikki sushis,les sushis,f,12.0
cheese,Cheese-MA_PC,MAPC,405,PC,744.175,744.71516,euh,les sushis,g,13.0
cheese,Cheese-MA_PC,MAPC,406,PC,744.92939,745.12116,non,les sushis,g,14.0
cheese,Cheese-MA_PC,MAPC,407,PC,745.91,746.4,euh,les sushis,g,15.0
cheese,Cheese-MA_PC,MAPC,408,PC,748.34,748.865,attends hein,les sushis,g,16.0
cheese,Cheese-MA_PC,MAPC,409,MA,748.80703,751.04604,je sais pas maintenant tu en a un million quoi des trucs de sushis quoi,les sushis,f,17.0
cheese,Cheese-MA_PC,MAPC,410,PC,750.455,752.745,oui non mais euh planète sushis,les sushis,g,18.0
cheese,Cheese-MA_PC,MAPC,411,PC,753.64,754.21,le rose là,les sushis,g,19.0
cheese,Cheese-MA_PC,MAPC,412,PC,754.44,754.945,tu as un rond rose,les sushis,g,20.0
cheese,Cheese-MA_PC,MAPC,413,MA,754.69,755.35365,ouais je sais pas,les sushis,f,21.0
cheese,Cheese-MA_PC,MAPC,414,PC,755.3403,755.52441,ça,les sushis,g,22.0
cheese,Cheese-MA_PC,MAPC,415,PC,756.365,757.195,et euh donc voilà,les sushis,g,23.0
cheese,Cheese-MA_PC,MAPC,416,MA,756.875,759.14,mais c'est bon parce que généralement les chaînes comme ça c'est pas,les sushis,f,24.0
cheese,Cheese-MA_PC,MAPC,417,PC,758.685,759.815,non franchement je te jure c'est pas mal,les sushis,g,25.0
cheese,Cheese-MA_PC,MAPC,418,MA,759.805,760.155,ouais ça va,les sushis,f,26.0
cheese,Cheese-MA_PC,MAPC,419,PC,760.185,760.37,ouais ouais,les sushis,g,27.0
cheese,Cheese-MA_PC,MAPC,420,PC,761.17,762.30746,et du coup après laura qui rentre,transition,,0.0
cheese,Cheese-MA_PC,MAPC,421,PC,763.395,763.69,voilà,transition,,1.0
cheese,Cheese-MA_PC,MAPC,422,PC,764.025,765.53,donc la grosse dépression mais quand je dis,transition,,2.0
cheese,Cheese-MA_PC,MAPC,423,MA,765.58,766.01513,catastrophe,transition,,3.0
cheese,Cheese-MA_PC,MAPC,424,PC,766.22,769.47,non mais je sais pourquoi il y a tout le monde autour de moi qui va pas bien et j'ai l'impression que ça me,,,0.0
cheese,Cheese-MA_PC,MAPC,425,PC,769.99,771.12027,tire vachement vers le bas en fait,laura amie de PC,g,0.0
cheese,Cheese-MA_PC,MAPC,426,PC,772.44,772.77,tu vois,laura amie de PC,g,1.0
cheese,Cheese-MA_PC,MAPC,427,PC,773.1,776.32,genre quand elle est pas bien j'ai envie d'être là pour elle mais du fait qu'elle euh elle elle euh,laura amie de PC,g,2.0
cheese,Cheese-MA_PC,MAPC,428,MA,773.69,774.28144,ouais,laura amie de PC,f,3.0
cheese,Cheese-MA_PC,MAPC,429,PC,777.135,779.83,qu'elle soit pas bien parce que si elle vit une rupture ça me renvoie à des trucs,laura amie de PC,g,4.0
cheese,Cheese-MA_PC,MAPC,430,PC,780.01,781.765,que moi peut être j'ai vé je vis ou je hein,laura amie de PC,g,5.0
cheese,Cheese-MA_PC,MAPC,431,MA,781.39218,781.84,mh,laura amie de PC,f,6.0
cheese,Cheese-MA_PC,MAPC,432,PC,782.035,782.73,et ça me,laura amie de PC,g,7.0
cheese,Cheese-MA_PC,MAPC,433,PC,783.46,786.585,genre quand elle m'a parlé j'ai vu qu'elle prenait ta main je jure j'étais à deux doigts de pleurer,laura amie de PC,g,8.0
cheese,Cheese-MA_PC,MAPC,434,PC,787.14338,788.42363,ça m'a vraiment rendue triste,laura amie de PC,g,9.0
cheese,Cheese-MA_PC,MAPC,435,MA,788.455,791.99,mouais mais c'est la compassion après tu es pas ça va en ce moment ça va quoi,transition,,0.0
cheese,Cheese-MA_PC,MAPC,436,PC,788.72839,789.475,c'était horrible,transition,,1.0
cheese,Cheese-MA_PC,MAPC,437,PC,792.645,793.065,ouais mh,transition,,2.0
cheese,Cheese-MA_PC,MAPC,438,MA,792.8586,793.105,toi,transition,,3.0
cheese,Cheese-MA_PC,MAPC,439,PC,794.01,795.365,on en reparle dans un mois,transition,,4.0
cheese,Cheese-MA_PC,MAPC,440,PC,797.60461,798.79067,on en reparle dans un mois,le moral de PC,g,0.0
cheese,Cheese-MA_PC,MAPC,441,MA,797.79,799.495,ah ouais tu as euh tu as euh truc qui va rentrer quoi,le moral de PC,f,1.0
cheese,Cheese-MA_PC,MAPC,442,PC,799.55,799.795,ouais,le moral de PC,g,2.0
cheese,Cheese-MA_PC,MAPC,443,PC,801.25307,802.025,ça va être la joie hein,le moral de PC,g,3.0
cheese,Cheese-MA_PC,MAPC,444,MA,801.93,803.29,ça va tu vas gérer bianca,le moral de PC,f,4.0
cheese,Cheese-MA_PC,MAPC,445,PC,803.45,805.62708,je vais t'appeler en corse,le moral de PC,g,5.0
cheese,Cheese-MA_PC,MAPC,446,PC,805.745,808.19946,à l'article de la mort,le moral de PC,g,6.0
cheese,Cheese-MA_PC,MAPC,447,PC,808.19946,808.785,j'aurais besoin de toi,le moral de PC,g,7.0
cheese,Cheese-MA_PC,MAPC,448,PC,808.9349,809.875,j'espère que tu seras disponible,le moral de PC,g,8.0
cheese,Cheese-MA_PC,MAPC,449,MA,810.95701,811.11909,quand,le moral de PC,f,9.0
cheese,Cheese-MA_PC,MAPC,450,PC,811.545,811.745,ben,le moral de PC,g,10.0
cheese,Cheese-MA_PC,MAPC,451,PC,811.95,812.515,pour que je t'appelle,le moral de PC,g,11.0
cheese,Cheese-MA_PC,MAPC,452,MA,812.75,812.95,oui,le moral de PC,f,12.0
cheese,Cheese-MA_PC,MAPC,453,MA,813.79933,814.54252,ah mais moi je,le moral de PC,f,13.0
cheese,Cheese-MA_PC,MAPC,454,MA,815.39,816.07425,dispo à toute heure,le moral de PC,f,14.0
cheese,Cheese-MA_PC,MAPC,455,PC,816.62064,817.06,je sais,le moral de PC,g,15.0
cheese,Cheese-MA_PC,MAPC,456,PC,817.46,818.22,heureusement que tu es là hein,le moral de PC,g,16.0
cheese,Cheese-MA_PC,MAPC,457,MA,819.76641,820.20898,tu crois,le moral de PC,f,17.0
cheese,Cheese-MA_PC,MAPC,458,PC,820.54,822.945,ben ouais franchement euh au début euh,le moral de PC,g,18.0
cheese,Cheese-MA_PC,MAPC,459,PC,823.30468,825.085,sans leslie et tout franchement ça a été dur tu vois,le moral de PC,g,19.0
cheese,Cheese-MA_PC,MAPC,460,PC,825.385,826.055,et euh,le moral de PC,g,20.0
cheese,Cheese-MA_PC,MAPC,461,PC,826.82,829.825,je suis vachement exclusive comme fille tu vois c'est vrai que genre quand je,le moral de PC,g,21.0
cheese,Cheese-MA_PC,MAPC,462,PC,830.085,832.71,je m'entends vraiment bien avec quelqu'un tu vois tu as vu je vais pas forcément vers les autres,le moral de PC,g,22.0
cheese,Cheese-MA_PC,MAPC,463,PC,833.27426,833.735,je suis pas,le moral de PC,g,23.0
cheese,Cheese-MA_PC,MAPC,464,MA,833.74991,834.46248,moi c'est pareil hein,,,0.0
cheese,Cheese-MA_PC,MAPC,465,MA,835.1172,836.46,ah mais regarde l'année dernière,transition,,0.0
cheese,Cheese-MA_PC,MAPC,466,PC,835.975,836.75,quand même,transition,,1.0
cheese,Cheese-MA_PC,MAPC,467,MA,836.83,838.2764,non attends l'année dernière qu'est-ce que,transition,,2.0
cheese,Cheese-MA_PC,MAPC,468,PC,839.6,839.98,l'année dernière,la sociabilité de MA,g,0.0
cheese,Cheese-MA_PC,MAPC,469,MA,839.76,841.97,je restais tout le temps avec amandine euh c'était,la sociabilité de MA,f,1.0
cheese,Cheese-MA_PC,MAPC,470,PC,842.92,843.45803,ça c'est vrai,la sociabilité de MA,g,2.0
cheese,Cheese-MA_PC,MAPC,471,MA,843.05,845.75,et puis j'ai pas j'ai vraiment pas un naturel euh sociable quoi hein,la sociabilité de MA,f,3.0
cheese,Cheese-MA_PC,MAPC,472,PC,846.415,848.625,ah ouais putain je te vois pas comme ça mais du tout quoi,la sociabilité de MA,g,4.0
cheese,Cheese-MA_PC,MAPC,473,MA,847.185,847.62329,ah ouais,la sociabilité de MA,f,5.0
cheese,Cheese-MA_PC,MAPC,474,MA,848.81173,849.17469,ah non,la sociabilité de MA,f,6.0
cheese,Cheese-MA_PC,MAPC,475,PC,849.66203,850.075,c'est vrai,la sociabilité de MA,g,7.0
cheese,Cheese-MA_PC,MAPC,476,MA,850.33,854.43,attends mais enfin je sais pas si ouais mais tu as pas remarqué parce qu'on on on était beaucoup plus et tout,la sociabilité de MA,f,8.0
cheese,Cheese-MA_PC,MAPC,477,MA,855.15387,855.36806,ouais,la sociabilité de MA,f,9.0
cheese,Cheese-MA_PC,MAPC,478,MA,855.74624,856.58,non je vais pas,la sociabilité de MA,f,10.0
cheese,Cheese-MA_PC,MAPC,479,MA,857.80774,858.20935,ah ouais,la sociabilité de MA,f,11.0
cheese,Cheese-MA_PC,MAPC,480,PC,858.77539,862.38,je te vois absolument pas comme ça au contraire je te vois comme un un peu plus enfin je te vois comme moi quoi,la sociabilité de MA,g,12.0
cheese,Cheese-MA_PC,MAPC,481,MA,863.175,865.87,ah non je suis  je suis c'est c'est c'est comment dire c'est une,la sociabilité de MA,f,13.0
cheese,Cheese-MA_PC,MAPC,482,PC,865.76915,866.76,tu es mon antipode,la sociabilité de MA,g,14.0
cheese,Cheese-MA_PC,MAPC,483,MA,865.95175,868.035,c'est une euh c'est une euh illusion quoi,la sociabilité de MA,f,15.0
cheese,Cheese-MA_PC,MAPC,484,MA,868.85,870.93,je suis mais vraiment je suis aux antipodes de toi hein,la sociabilité de MA,f,16.0
cheese,Cheese-MA_PC,MAPC,485,PC,871.125,871.415,c'est vrai,la sociabilité de MA,g,17.0
cheese,Cheese-MA_PC,MAPC,486,MA,871.53,872.27,ah tu mais vraiment,la sociabilité de MA,f,18.0
cheese,Cheese-MA_PC,MAPC,487,PC,873.335,875.525,ah putain je vais te tirer vers le haut vers je vais te faire rencontrer plein de gens,la sociabilité de MA,g,19.0
cheese,Cheese-MA_PC,MAPC,488,MA,875.38,877.69,toi tu as une tu as une nature euh hyper enfin,la sociabilité de MA,f,20.0
cheese,Cheese-MA_PC,MAPC,489,MA,877.97,882.20579,ouvert je suis ouvert mais tu es enfin comment dire très sociable tu vas vers les autres tu,la sociabilité de MA,f,21.0
cheese,Cheese-MA_PC,MAPC,490,PC,881.815,882.725,ouais ouais ça c'est vrai,la sociabilité de MA,g,22.0
cheese,Cheese-MA_PC,MAPC,491,MA,883.36993,884.915,tu as la tchatche et tout moi que dalle,la sociabilité de MA,f,23.0
cheese,Cheese-MA_PC,MAPC,492,PC,885.92951,886.11185,ouais,la sociabilité de MA,g,24.0
cheese,Cheese-MA_PC,MAPC,493,PC,887.07,889.24,non mais du coup heureusement que tu es là parce que euh,transition,,0.0
cheese,Cheese-MA_PC,MAPC,494,PC,889.46415,890.78704,ça a été dur sans leslie au début,transition,,1.0
cheese,Cheese-MA_PC,MAPC,495,PC,891.19924,892.295,j'ai eu vraiment euh,le moral de PC,g,0.0
cheese,Cheese-MA_PC,MAPC,496,PC,892.89517,893.92,flippé parce que,le moral de PC,g,1.0
cheese,Cheese-MA_PC,MAPC,497,PC,895.075,898.44,quelque part j'ai besoin de quelqu'un qui me porte un peu tu vois qui me,le moral de PC,g,2.0
cheese,Cheese-MA_PC,MAPC,498,PC,898.71167,899.87,qui me fasse aller euh,le moral de PC,g,3.0
cheese,Cheese-MA_PC,MAPC,499,PC,900.93,903.68938,enfin qui qui me motive à bosser à tu vois,le moral de PC,g,4.0
cheese,Cheese-MA_PC,MAPC,500,MA,903.315,903.715,mh mh,le moral de PC,f,5.0
cheese,Cheese-MA_PC,MAPC,501,PC,904.145,906.595,et leslie elle avait un peu ce rôle là de euh,le moral de PC,g,6.0
cheese,Cheese-MA_PC,MAPC,502,PC,907.185,909.225,toujours avoir envie de bosser toujours euh,le moral de PC,g,7.0
cheese,Cheese-MA_PC,MAPC,503,PC,909.87,915.77217,enfin c'était trop bien tu vois et du coup quand elle elle a eu le concours j'étais ravie pour elle mais c'est vrai que égoïstement j'ai pensé à moi tu vois,le moral de PC,g,8.0
cheese,Cheese-MA_PC,MAPC,504,MA,911.32,911.56741,mh mh,le moral de PC,f,9.0
cheese,Cheese-MA_PC,MAPC,505,MA,915.015,919.44,ouais tu vois ben oui non mais c'est pas égoïste c'est tu y penses c'est comme ça c'est enfin c'est naturel quoi c'est sûr,le moral de PC,f,10.0
cheese,Cheese-MA_PC,MAPC,506,MA,919.6504,921.09,tu te sépares d'une amie euh enfin,le moral de PC,f,11.0
cheese,Cheese-MA_PC,MAPC,507,PC,922.31,922.555,ouais,le moral de PC,g,12.0
cheese,Cheese-MA_PC,MAPC,508,MA,922.625,923.895,forcément tu c'est,le moral de PC,f,13.0
cheese,Cheese-MA_PC,MAPC,509,MA,924.05392,925.15,c'est une amie donc euh,le moral de PC,f,14.0
cheese,Cheese-MA_PC,MAPC,510,PC,926.17,926.495,ouais,le moral de PC,g,15.0
cheese,Cheese-MA_PC,MAPC,511,PC,927.80921,928.52,c'est une belle année,transition,,0.0
cheese,Cheese-MA_PC,MAPC,512,PC,929.34,930.37411,mais j'ai des notes de merde,transition,,1.0
cheese,Cheese-MA_PC,MAPC,513,MA,932.15854,933.04768,eh ouais mais là faut,transition,,2.0
cheese,Cheese-MA_PC,MAPC,514,MA,933.93667,936.02,faut bosser hein je dis ça autant pour toi que pour moi hein,transition,,3.0
cheese,Cheese-MA_PC,MAPC,515,MA,937.6,938.39,non je bosse pas assez,transition,,4.0
cheese,Cheese-MA_PC,MAPC,516,MA,938.7176,939.735,on bosse on bosse pas assez,transition,,5.0
cheese,Cheese-MA_PC,MAPC,517,PC,939.89,943.01,donc si tu  en fait si tu bossais pas euh enfin pour toi tu bosses pas,,,0.0
cheese,Cheese-MA_PC,MAPC,518,MA,942.25631,945.055,si je bossais comme je l'entendais moi c'est à dire euh c'est à dire,,,0.0
cheese,Cheese-MA_PC,MAPC,519,PC,944.2,945.19393,tu aurais vingt de moyenne en fait,les notes,g,0.0
cheese,Cheese-MA_PC,MAPC,520,PC,945.77,946.23167,tu es au courant,les notes,g,1.0
cheese,Cheese-MA_PC,MAPC,521,MA,945.83,947.57,non j'aurais pas vingt de moyenne mais c'est pas le but hein,les notes,f,2.0
cheese,Cheese-MA_PC,MAPC,522,MA,947.8,948.705,c'est pas je suis pas,les notes,f,3.0
cheese,Cheese-MA_PC,MAPC,523,MA,949.36,951.87,vraiment c'est un truc je me je me suis rendu compte cette année que,les notes,f,4.0
cheese,Cheese-MA_PC,MAPC,524,PC,950.25,953.48,tu as la sensation qu'il y a une note que tu as eue que tu as elles sont pas relatives au ce que tu as appris,les notes,g,5.0
cheese,Cheese-MA_PC,MAPC,525,MA,954.92723,957.12,euh si mais justement,les notes,f,6.0
cheese,Cheese-MA_PC,MAPC,526,PC,957.88668,958.46174,c'est à dire,les notes,g,7.0
cheese,Cheese-MA_PC,MAPC,527,MA,957.895,959.37,euh enfin comment te dire euh,les notes,f,8.0
cheese,Cheese-MA_PC,MAPC,528,MA,960.65,963.055,je j'ai enfin comment dire je vois au delà des notes quoi vraiment,les notes,f,9.0
cheese,Cheese-MA_PC,MAPC,529,PC,963.245,963.455,oui,les notes,g,10.0
cheese,Cheese-MA_PC,MAPC,530,MA,964.11,968.98,c'est la note c'est c'est ça ça sanctionne juste euh surtout dans les premières années où on demande d'apprendre des choses,les notes,f,11.0
cheese,Cheese-MA_PC,MAPC,531,PC,969.005,969.62682,ouais c'est clair,les notes,g,12.0
cheese,Cheese-MA_PC,MAPC,532,MA,970.25,972.175,ça sanctionne juste des connaissances quoi,les notes,f,13.0
