corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index,has_theme
paco,PACO-FS_MG,FSMG,369,FS,821.0,821.715,je sais compter,leurs familles respectives,g,2.0,True
paco,PACO-FS_MG,FSMG,370,MG,821.44,822.865,tu as sauté une classe,leurs familles respectives,f,3.0,True
paco,PACO-FS_MG,FSMG,371,FS,823.3,824.465,ah non pas du tout,leurs familles respectives,g,4.0,True
paco,PACO-FS_MG,FSMG,372,MG,824.92,829.7,tu es née en fin d'année d'accord nan mais je beugue à chaque fois quand on me dit 19 ans ça me paraît hyper jeune,leurs familles respectives,f,5.0,True
paco,PACO-FS_MG,FSMG,373,FS,826.12,832.015,oui voilà c'est ça  oui oui j'ai eu 19 ans genre euh là il y quelques semai,leurs familles respectives,g,6.0,True
paco,PACO-FS_MG,FSMG,374,FS,832.2,841.05,il y a quelques semaines ouais fin octobre  et voilà euh  j'ai un petit frère,leurs familles respectives,g,7.0,True
paco,PACO-FS_MG,FSMG,375,MG,837.66,838.615,d'accord,leurs familles respectives,f,8.0,True
paco,PACO-FS_MG,FSMG,376,MG,841.76,842.44,il a quel âge,leurs familles respectives,f,9.0,True
paco,PACO-FS_MG,FSMG,377,FS,843.56,844.08,15 ans,leurs familles respectives,g,10.0,True
paco,PACO-FS_MG,FSMG,378,FS,844.96,854.8,j'ai envie de dire 13 à chaque fois pardon  ouais mais je le vois toujours petit nan nan il a 15 ans,leurs familles respectives,g,11.0,True
paco,PACO-FS_MG,FSMG,379,MG,848.24,849.495,c'est ton côté grande sœur,leurs familles respectives,f,12.0,True
paco,PACO-FS_MG,FSMG,380,MG,849.68,850.78,tu veux pas le voir grandir,leurs familles respectives,f,13.0,True
paco,PACO-FS_MG,FSMG,381,MG,851.58,851.865,ouais,leurs familles respectives,f,14.0,True
paco,PACO-FS_MG,FSMG,382,MG,854.44,855.42,il va passer le brevet là,leurs familles respectives,f,15.0,True
paco,PACO-FS_MG,FSMG,383,FS,856.56,857.7,il l'a passé déjà,leurs familles respectives,g,16.0,True
paco,PACO-FS_MG,FSMG,384,FS,858.9,859.92,là il est en seconde,leurs familles respectives,g,17.0,True
paco,PACO-FS_MG,FSMG,385,MG,860.52,860.805,ah oui,leurs familles respectives,f,18.0,True
paco,PACO-FS_MG,FSMG,386,FS,862.18,863.49582,toi du coup,leurs familles respectives,g,19.0,True
paco,PACO-FS_MG,FSMG,387,MG,862.68,866.475,je me perds avec votre famille vous êtes tous nés en fin d'année,leurs familles respectives,f,20.0,True
paco,PACO-FS_MG,FSMG,388,FS,867.58,871.335,ah non il est il bah il a peut-être 16 ans bah non,leurs familles respectives,g,21.0,True
paco,PACO-FS_MG,FSMG,389,FS,871.62,872.855,nan il est né en mai,leurs familles respectives,g,22.0,True
paco,PACO-FS_MG,FSMG,390,FS,874.48,875.915,non non c'est normal je crois,leurs familles respectives,g,23.0,True
paco,PACO-FS_MG,FSMG,391,FS,876.08,880.115,p peut-être pas,leurs familles respectives,g,24.0,True
paco,PACO-FS_MG,FSMG,392,MG,876.36,877.38,tu es sûre qu'il a 15 ans,leurs familles respectives,f,25.0,True
paco,PACO-FS_MG,FSMG,393,MG,878.92,879.23,bon,leurs familles respectives,f,26.0,True
paco,PACO-FS_MG,FSMG,394,MG,879.98,883.03,ou alors c'est moi qui calcule mal,leurs familles respectives,f,27.0,True
paco,PACO-FS_MG,FSMG,395,FS,880.54,882.99,nan si je crois qu'il a 15 ans,leurs familles respectives,g,28.0,True
paco,PACO-FS_MG,FSMG,396,FS,883.42,885.715,normalement il a 15 ans 2003,leurs familles respectives,g,29.0,True
paco,PACO-FS_MG,FSMG,397,FS,886.98,888.715,3 18 moins 3 ça fait 15,leurs familles respectives,g,30.0,True
paco,PACO-FS_MG,FSMG,398,MG,889.08,889.985,ouais c'est ça,leurs familles respectives,f,31.0,True
paco,PACO-FS_MG,FSMG,399,FS,889.64,892.37716,c'est ça  et toi tu as des frères et sœurs,leurs familles respectives,g,32.0,True
paco,PACO-FS_MG,FSMG,400,MG,890.36,890.945,ça,leurs familles respectives,f,33.0,True
paco,PACO-FS_MG,FSMG,401,MG,892.26,895.29,ouais j'ai un grand frère de de bientôt 22 ans,leurs familles respectives,f,34.0,True
paco,PACO-FS_MG,FSMG,402,FS,896.42,896.955,okay,leurs familles respectives,g,35.0,True
paco,PACO-FS_MG,FSMG,403,MG,896.54,897.18,et euh,leurs familles respectives,f,36.0,True
paco,PACO-FS_MG,FSMG,404,MG,897.86,898.035,comment,leurs familles respectives,f,37.0,True
paco,PACO-FS_MG,FSMG,405,FS,898.5,901.455,non j'ai juste dit okay pardon,leurs familles respectives,g,38.0,True
paco,PACO-FS_MG,FSMG,406,FS,901.8,903.69,il est grand du coup,leurs familles respectives,g,39.0,True
paco,PACO-FS_MG,FSMG,407,MG,902.7,904.285,et euh ouais ouais il est grand,leurs familles respectives,f,40.0,True
paco,PACO-FS_MG,FSMG,408,MG,905.0,905.57,mais bon,leurs familles respectives,f,41.0,True
paco,PACO-FS_MG,FSMG,409,MG,906.54,907.31,c'est un mec,leurs familles respectives,f,42.0,True
paco,PACO-FS_MG,FSMG,410,FS,907.9,909.84,d'accord  ça veut dire,leurs familles respectives,g,43.0,True
paco,PACO-FS_MG,FSMG,411,MG,908.62,911.255,et les petits frères et les grands frères c'est pas la même chose,leurs familles respectives,f,44.0,True
paco,PACO-FS_MG,FSMG,412,FS,911.04,913.1,non je crois pas,leurs familles respectives,g,45.0,True
paco,PACO-FS_MG,FSMG,413,MG,912.88,915.5,euh personnellement jp j'aurais préféré que ce soit un petit frère,leurs familles respectives,f,46.0,True
paco,PACO-FS_MG,FSMG,414,FS,915.8,918.355,il fait quoi,leurs familles respectives,g,47.0,True
paco,PACO-FS_MG,FSMG,415,MG,916.42,917.415,mais bon,leurs familles respectives,f,48.0,True
paco,PACO-FS_MG,FSMG,416,MG,919.1,920.515,oh il fait un truc euh,leurs familles respectives,f,49.0,True
paco,PACO-FS_MG,FSMG,417,MG,920.78,922.05,un bts,leurs familles respectives,f,50.0,True
paco,PACO-FS_MG,FSMG,418,MG,923.06,924.525,en techno un truc comme ça,leurs familles respectives,f,51.0,True
paco,PACO-FS_MG,FSMG,419,FS,925.1,925.495,okay,leurs familles respectives,g,52.0,True
paco,PACO-FS_MG,FSMG,420,FS,927.14,930.135,mais il a fait d'autres trucs avant parce que bts c'est après le bac non,leurs familles respectives,g,53.0,True
paco,PACO-FS_MG,FSMG,421,FS,930.8,932.275,ou c'est moi qui nan,leurs familles respectives,g,54.0,True
paco,PACO-FS_MG,FSMG,422,MG,931.86,932.65,et oui c'est après le bac,leurs familles respectives,f,55.0,True
paco,Exp4_JAEA,JAEA,0,EA,5.24478,5.845,vous voulez commencer,,,,False
paco,Exp4_JAEA,JAEA,1,JA,5.7,9.77,tu veux ouais on peut se tutoyer hein ouais ouais  okay,,,,False
paco,Exp4_JAEA,JAEA,2,EA,7.38,8.405,oui d'accord,,,,False
paco,Exp4_JAEA,JAEA,3,JA,10.18,19.61,une voiture donkey joke une voiture fut impliquée dans un accident de la route comme prévu une large foule se rassembla un journaliste anxieux d'avoir son histoire ne pouvait pas s'approcher de la voiture,,,,False
paco,Exp4_JAEA,JAEA,4,JA,20.14,24.74,étant quelqu'un de malin il se mit à crier fort laissez-moi passer laissez-moi passer je suis le fils de la victime,,,,False
paco,Exp4_JAEA,JAEA,5,JA,25.26,26.495,la foule s'écarta pour lui,,,,False
paco,Exp4_JAEA,JAEA,6,JA,26.92,28.79,étendu devant la voiture il y avait un âne,,,,False
paco,Exp4_JAEA,JAEA,7,EA,31.88,32.205,c'est fini,,,,False
paco,Exp4_JAEA,JAEA,8,JA,32.08,32.725,c'est fini,,,,False
paco,Exp4_JAEA,JAEA,9,EA,32.87856,33.65125,okay,,,,False
paco,Exp4_JAEA,JAEA,10,EA,34.52,34.5486,alors frog joke,,,,False
paco,Exp4_JAEA,JAEA,11,EA,34.5486,35.83392,alors frog joke,,,,False
paco,Exp4_JAEA,JAEA,12,EA,36.06,39.385,un jour un ingénieur traversait la rue quand une grenouille l'interpella et dit,,,,False
paco,Exp4_JAEA,JAEA,13,EA,39.78,42.03699,si tu m'embrasses je me transforme en belle princesse,,,,False
paco,Exp4_JAEA,JAEA,14,EA,42.66,45.74314,il s'accroupit ramassa la grenouille et la mit dans sa poche,,,,False
paco,Exp4_JAEA,JAEA,15,EA,46.2,48.43969,la grenouille reprit la parole et dit si tu m'embrasses,,,,False
paco,Exp4_JAEA,JAEA,16,EA,48.76807,50.85435,et et me transformes en belle princesse,,,,False
paco,Exp4_JAEA,JAEA,17,EA,51.2,52.652,je resterai avec toi une semaine,,,,False
paco,Exp4_JAEA,JAEA,18,EA,53.415,55.25821,l'ingénieur sortit la grenouille de sa poche,,,,False
paco,Exp4_JAEA,JAEA,19,EA,55.6,57.29425,lui sourit et la remit dans sa poche,,,,False
paco,Exp4_JAEA,JAEA,20,EA,57.74,59.69,puis la grenouille se met à se mit à crier,,,,False
paco,Exp4_JAEA,JAEA,21,EA,59.96,61.8427,si tu m'embrasses et me transformes en princesse,,,,False
paco,Exp4_JAEA,JAEA,22,EA,62.1,64.02123,je resterai avec toi et je ferai tout ce que tu veux,,,,False
paco,Exp4_JAEA,JAEA,23,EA,64.5784,66.61318,l'ingénieur sortit encore la grenouille de sa poche,,,,False
paco,Exp4_JAEA,JAEA,24,EA,66.86,68.58056,lui sourit et la remit dans sa poche,,,,False
paco,Exp4_JAEA,JAEA,25,EA,69.18,71.265,enfin la grenouille demanda qu'est-ce qu'il y a,,,,False
paco,Exp4_JAEA,JAEA,26,EA,71.64,75.56,je t'ai dit que j'étais une belle princesse que je resterai avec toi une semaine que je ferai tout ce que tu veux,,,,False
paco,Exp4_JAEA,JAEA,27,EA,75.88,76.92,pourquoi ne m'embrasses-tu pas,,,,False
paco,Exp4_JAEA,JAEA,28,EA,77.68,81.435,l'ingénieur répondit écoute je suis un ingénieur je n'ai pas le temps pour une petite copine,,,,False
paco,Exp4_JAEA,JAEA,29,EA,81.7,83.13,mais une grenouille qui parle ça c'est cool,,,,False
paco,Exp4_JAEA,JAEA,30,JA,85.84,86.895,elle est plus drôle,,,,False
paco,Exp4_JAEA,JAEA,31,JA,90.64,93.155,voilà après ouais,,,,False
paco,Exp4_JAEA,JAEA,32,EA,91.1465,93.125,c'était rigolo oui,,,,False
paco,Exp4_JAEA,JAEA,33,JA,95.68,96.67,non je l'ai pas ouais,,,,False
paco,Exp4_JAEA,JAEA,34,JA,98.18,99.26,je l'ai pas eu la mienne,,,,False
paco,Exp4_JAEA,JAEA,35,EA,100.78,101.375,vous l'avez pas eue,,,,False
paco,Exp4_JAEA,JAEA,36,JA,100.9,103.0,nan j'ai pas eu le sens quoi je crois,,,,False
paco,Exp4_JAEA,JAEA,37,JA,104.14,108.28,enfin oui c'est enfin d'humour par l'absurde qui me qui me laisse un peu froide quoi,,,,False
paco,Exp4_JAEA,JAEA,38,EA,105.56,105.855,oui,,,,False
paco,Exp4_JAEA,JAEA,39,EA,106.08,107.52,oui,,,,False
paco,Exp4_JAEA,JAEA,40,EA,109.6,113.19,c'est vrai puis c'était très court je m'attendais à quelque chose de plus long qu'il y ait une,,,,False
paco,Exp4_JAEA,JAEA,41,JA,112.23421,112.55232,ouais,,,,False
paco,Exp4_JAEA,JAEA,42,EA,113.62,115.005,une autre euh,,,,False
paco,Exp4_JAEA,JAEA,43,JA,114.32468,116.6495,et oui du fait que celui-là était plus long aussi du coup ouais ouais ouais,,,,False
paco,Exp4_JAEA,JAEA,44,EA,115.7,116.07223,oui,,,,False
paco,Exp4_JAEA,JAEA,45,EA,116.76,120.555,je m'attendais à quelque chose euh c'est vrai que j'ai été étonnée par euh,,,,False
paco,Exp4_JAEA,JAEA,46,EA,121.28,122.485,la rapidité,,,,False
paco,Exp4_JAEA,JAEA,47,JA,121.8,124.77,voilà ouais l'aspect laconique de la blague,,,,False
paco,Exp4_JAEA,JAEA,48,JA,125.62,126.08,et ouais,,,,False
paco,Exp4_JAEA,JAEA,49,JA,127.16,129.05,bon c'est pas évident 15 minutes sans consigne hein,,,,False
paco,Exp4_JAEA,JAEA,50,EA,129.0915,129.765,c'est vrai,,,,False
paco,Exp4_JAEA,JAEA,51,JA,130.22,138.675,c'est vrai  voilà alors je travaille ici euh dans ce laboratoire hum pour un institut qui travaille sur les on va dire les rapports entre langage et cerveau,,,,False
paco,Exp4_JAEA,JAEA,52,EA,130.54,131.34,que faites-vous dans la vie,,,,False
paco,Exp4_JAEA,JAEA,53,EA,132.82325,133.295,d'accord,,,,False
paco,Exp4_JAEA,JAEA,54,EA,138.76148,139.2513,d'accord,,,,False
paco,Exp4_JAEA,JAEA,55,JA,139.26,144.15,et hum je fais je m'occupe de la partie euh  formation en fait il y a une euh,,,,False
paco,Exp4_JAEA,JAEA,56,JA,144.42,148.4636,une formation notamment un master qui se crée du coup je m'occupe de d'aider à la mise en place,,,,False
paco,Exp4_JAEA,JAEA,57,EA,146.44,146.785,d'accord,,,,False
paco,Exp4_JAEA,JAEA,58,EA,149.06,149.435,c'est super,,,,False
paco,Exp4_JAEA,JAEA,59,JA,149.16,150.335,de de ce master ouais,,,,False
paco,Exp4_JAEA,JAEA,60,JA,150.66,151.505,ouais ouais c'est rigolo ouais,,,,False
paco,Exp4_JAEA,JAEA,61,EA,151.61435,152.47924,c'est vraiment bien,,,,False
paco,Exp4_JAEA,JAEA,62,JA,153.14,153.735,et toi du coup,,,,False
paco,Exp4_JAEA,JAEA,63,EA,154.16,155.985,euh alors moi j'ai eu une licence d'anglais,,,,False
paco,Exp4_JAEA,JAEA,64,JA,156.28,156.89,ouais,,,,False
paco,Exp4_JAEA,JAEA,65,EA,156.48,158.345,et euh c'est vrai que je suis euh,,,,False
paco,Exp4_JAEA,JAEA,66,EA,158.74888,161.385,très intéressée par les langues euh quelles qu'elles soient,,,,False
paco,Exp4_JAEA,JAEA,67,EA,161.92,167.01,euh et justement euh je ne sais pas encore euh quel chemin prendre dans la vie,,,,False
paco,Exp4_JAEA,JAEA,68,JA,167.26,169.1,mh mh là tu viens de finir ta licence du coup,,,,False
paco,Exp4_JAEA,JAEA,69,EA,167.5,168.585,mais euh,,,,False
paco,Exp4_JAEA,JAEA,70,EA,169.3,169.94,il y a 2 ans,,,,False
paco,Exp4_JAEA,JAEA,71,JA,169.95118,170.52898,d'accord ouais,,,,False
paco,Exp4_JAEA,JAEA,72,EA,170.16,173.515,mais euh du coup comme je ne sais pas encore euh vers quoi me diriger euh,,,,False
paco,Exp4_JAEA,JAEA,73,EA,173.9,175.005,euh je,,,,False
paco,Exp4_JAEA,JAEA,74,JA,174.78,176.915,tu prends le temps ouais,,,,False
paco,Exp4_JAEA,JAEA,75,EA,175.22,177.55,je travaille un peu je cherche un peu ce que je veux faire,,,,False
paco,Exp4_JAEA,JAEA,76,EA,178.18,180.765,et justement euh j'aimerais bien me me,,,,False
paco,Exp4_JAEA,JAEA,77,EA,181.34,182.555,diriger vers euh n,,,,False
paco,Exp4_JAEA,JAEA,78,EA,183.1,188.28,les pratiques euh du langage enfin euh apprendre à comprendre un peu tout ce qui est euh,,,,False
paco,Exp4_JAEA,JAEA,79,JA,185.04,185.85568,ah ouais hein,,,,False
paco,Exp4_JAEA,JAEA,80,EA,188.88,189.42,dans ce domaine-là,,,,False
paco,Exp4_JAEA,JAEA,81,JA,189.66,189.875,ouais,,,,False
paco,Exp4_JAEA,JAEA,82,JA,190.16,190.52,ah ouais,,,,False
paco,Exp4_JAEA,JAEA,83,EA,190.24,191.44036,donc euh,,,,False
paco,Exp4_JAEA,JAEA,84,EA,192.02,192.3272,voilà,,,,False
paco,Exp4_JAEA,JAEA,85,JA,192.48,196.235,parce que en anglais vous avez un petit peu de linguistique du coup mais ouais ouais,,,,False
paco,Exp4_JAEA,JAEA,86,EA,194.5,196.73857,oui il y a de la phonétique il y a de la linguistique,,,,False
paco,Exp4_JAEA,JAEA,87,EA,196.96,204.185,et euh et c'est vrai que de base en français c'est pas les matières qui m'attiraient euh plus que ça euh dans la scolarité,,,,False
paco,Exp4_JAEA,JAEA,88,EA,204.54,207.37,et en fait en faisant euh la licence d'anglais,,,,False
paco,Exp4_JAEA,JAEA,89,JA,205.09525,205.91975,ah oui ouais,,,,False
paco,Exp4_JAEA,JAEA,90,EA,207.9,210.81,euh je me suis ouverte un peu à à ces à cette découverte-là,,,,False
paco,Exp4_JAEA,JAEA,91,JA,210.16,212.54,ca va c'est bien quand ça se passe comme ça quoi ouais,,,,False
paco,Exp4_JAEA,JAEA,92,EA,211.66,212.475,oui,,,,False
paco,Exp4_JAEA,JAEA,93,EA,212.66,216.685,oui surtout dans une autre langue en fait c'est en en étant passionée de la langue,,,,False
paco,Exp4_JAEA,JAEA,94,EA,217.26,218.28,euh enfin de l'anglais,,,,False
paco,Exp4_JAEA,JAEA,95,EA,218.72,220.005,euh que j'ai,,,,False
paco,Exp4_JAEA,JAEA,96,EA,221.16,224.12,aimé en fait comprendre euh toutes les,,,,False
paco,Exp4_JAEA,JAEA,97,JA,223.68,224.25,ah ouais,,,,False
paco,Exp4_JAEA,JAEA,98,EA,224.5,226.125,tous les pièges et toutes les,,,,False
paco,Exp4_JAEA,JAEA,99,EA,226.76,229.15226,les choses qu'on rencontre euh dans une langue,,,,False
paco,Exp4_JAEA,JAEA,100,JA,228.48,231.59,oui ce qui faisait la matière de la langue un peu du coup de s'y confronter euh,,,,False
paco,Exp4_JAEA,JAEA,101,EA,229.82397,230.42983,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,102,EA,231.5,231.87,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,103,JA,231.98147,232.25414,ouais,,,,False
paco,Exp4_JAEA,JAEA,104,EA,232.12,233.69,et euh et c'est beau,,,,False
paco,Exp4_JAEA,JAEA,105,EA,234.1522,235.895,ce pouvoir des mots euh,,,,False
paco,Exp4_JAEA,JAEA,106,JA,235.32341,236.565,ouais ouais ouais ah ouais,,,,False
paco,Exp4_JAEA,JAEA,107,EA,236.3,239.83,c'est super beau ce qui m'a fait que enfin ce qui a fait que je me suis intéressée euh,,,,False
paco,Exp4_JAEA,JAEA,108,EA,240.38,241.36685,à la langue française,,,,False
paco,Exp4_JAEA,JAEA,109,JA,241.8,243.75711,ah du coup par rebond ouais ouais ouais,,,,False
paco,Exp4_JAEA,JAEA,110,EA,242.76,245.345,du coup parce que euh parce que euh,,,,False
paco,Exp4_JAEA,JAEA,111,EA,247.02,249.02,parce que euh oui ça m'a intéressée,,,,False
paco,Exp4_JAEA,JAEA,112,EA,249.24,249.805,euh,,,,False
paco,Exp4_JAEA,JAEA,113,JA,249.94029,252.22,bah de voir les mêmes dynamiques en fait c'est ça ouais et ouais,,,,False
paco,Exp4_JAEA,JAEA,114,EA,250.1,250.38,en,,,,False
paco,Exp4_JAEA,JAEA,115,EA,251.3,251.75,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,116,EA,252.38,255.615,c'est un peu comme en quand on a une matière euh phare euh,,,,False
paco,Exp4_JAEA,JAEA,117,EA,255.88,256.65799,par exemple les maths,,,,False
paco,Exp4_JAEA,JAEA,118,EA,256.78,257.37,euh,,,,False
paco,Exp4_JAEA,JAEA,119,EA,257.92,258.755,euh on,,,,False
paco,Exp4_JAEA,JAEA,120,EA,259.06,260.52249,on aime ou on aime pas on va dire,,,,False
paco,Exp4_JAEA,JAEA,121,JA,260.04916,264.81,ouais  moi j'aimais pas trop  ah non les maths ça c'est jamais passé ouais,,,,False
paco,Exp4_JAEA,JAEA,122,EA,261.24,261.535,et là,,,,False
paco,Exp4_JAEA,JAEA,123,EA,261.96,262.47,vous aimez pas,,,,False
paco,Exp4_JAEA,JAEA,124,EA,264.8,268.675,moi non plus  mais du coup quand on a eu une euh quand on a eu une matière,,,,False
paco,Exp4_JAEA,JAEA,125,JA,265.26,265.74927,et voilà,,,,False
paco,Exp4_JAEA,JAEA,126,JA,266.63724,267.37734,mais du coup ouais,,,,False
paco,Exp4_JAEA,JAEA,127,EA,268.88,270.315,qui qui fait que,,,,False
paco,Exp4_JAEA,JAEA,128,EA,270.68,271.93,on est un peu euh,,,,False
paco,Exp4_JAEA,JAEA,129,EA,274.94,275.42,comment dire,,,,False
paco,Exp4_JAEA,JAEA,130,EA,275.64,276.33,euh,,,,False
paco,Exp4_JAEA,JAEA,131,EA,277.1,277.67372,sceptique,,,,False
paco,Exp4_JAEA,JAEA,132,JA,277.98,278.29796,oui,,,,False
paco,Exp4_JAEA,JAEA,133,EA,278.0,282.68,euh à ça euh on s'y intéresse enfin on on on forme un peu un blocage,,,,False
paco,Exp4_JAEA,JAEA,134,JA,282.71262,283.165,mh mh mh,,,,False
paco,Exp4_JAEA,JAEA,135,EA,283.36,287.485,et du coup euh j'ai débloqué euh mon blocage euh avec la grammaire,,,,False
paco,Exp4_JAEA,JAEA,136,EA,288.12,289.85,et euh et la linguistique,,,,False
paco,Exp4_JAEA,JAEA,137,JA,288.16,290.98,ah oui c'était la grammaire qui bloquait au lycée d'accord ouais ouais et ouais,,,,False
paco,Exp4_JAEA,JAEA,138,EA,290.18,290.495,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,139,JA,291.2,291.675,et ouais,,,,False
paco,Exp4_JAEA,JAEA,140,EA,291.66,291.915,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,141,EA,293.02,295.66,et euh mais c'est c'est bien et c'est c'est bien de voir,,,,False
paco,Exp4_JAEA,JAEA,142,EA,295.92,298.925,les les différentes formes d'apprentissage aussi de la langue des langues,,,,False
paco,Exp4_JAEA,JAEA,143,JA,299.7,301.125,comment ça,,,,False
paco,Exp4_JAEA,JAEA,144,EA,300.0,301.145,quand bah c'est-à-dire,,,,False
paco,Exp4_JAEA,JAEA,145,EA,301.48,301.975,euh,,,,False
paco,Exp4_JAEA,JAEA,146,EA,303.34,308.735,à la fac j'ai eu euh des occasions de rencontrer des personnes qui ont une certaine passion,,,,False
paco,Exp4_JAEA,JAEA,147,JA,309.02,309.815,ouais,,,,False
paco,Exp4_JAEA,JAEA,148,EA,309.38,312.775,là-dedans et qui ont psu euh transmettre leur passion,,,,False
paco,Exp4_JAEA,JAEA,149,EA,313.54,314.09,et je trouve ça beau,,,,False
paco,Exp4_JAEA,JAEA,150,JA,314.48,321.78153,ah que c'est une autre façon c'est ça qui est l'autre façon de rencontrer par rapport au cadre scolaire ou des choses de transmission de savoir un peu euh technique quoi ouais ouais d'accord ouais,,,,False
paco,Exp4_JAEA,JAEA,151,EA,316.26,316.675,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,152,EA,318.18,318.505,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,153,EA,319.45764,319.885,c'est ça,,,,False
paco,Exp4_JAEA,JAEA,154,EA,320.5,321.08,je trouve oui,,,,False
paco,Exp4_JAEA,JAEA,155,EA,321.74,324.875,je trouve que c'est beau que une personne passionnée arrive à à transmettre sa passion,,,,False
paco,Exp4_JAEA,JAEA,156,JA,324.1,325.065,ah ouais ouais ouais ouais ouais ouais,,,,False
paco,Exp4_JAEA,JAEA,157,EA,325.24,327.375,et arrive à débloquer des blocages euh,,,,False
paco,Exp4_JAEA,JAEA,158,JA,327.28,327.61965,ouais,,,,False
paco,Exp4_JAEA,JAEA,159,EA,327.68,328.165,aux gens quoi,,,,False
paco,Exp4_JAEA,JAEA,160,EA,328.74,329.165,c'est super,,,,False
paco,Exp4_JAEA,JAEA,161,JA,329.36,332.225,moi j'ai eu l'inverse sur l'anglais c'était un gros lieu de blocage,,,,False
paco,Exp4_JAEA,JAEA,162,JA,332.44,337.59,je voulais pas en faire au lycée j'ai jamais voulu en faire et puis euh arrivée en fac c'était en hum,,,,False
paco,Exp4_JAEA,JAEA,163,EA,334.8,334.985,ouais,,,,False
paco,Exp4_JAEA,JAEA,164,JA,338.02,339.49,en master 1 je crois,,,,False
paco,Exp4_JAEA,JAEA,165,JA,339.68,347.095,on avait obligation d'un cours d'anglais donc vraiment en traînant des pieds j'y suis allée et là j'avais eu une enseignante que du coup tu as peut-être eue qui s'appelait marie-laure schultz,,,,False
paco,Exp4_JAEA,JAEA,166,EA,347.84,348.015,oui,,,,False
paco,Exp4_JAEA,JAEA,167,EA,348.32,348.525,oui,,,,False
paco,Exp4_JAEA,JAEA,168,EA,348.8,349.18,oui oui oui,,,,False
